	Gene Name	Gene Id	P‑Value SKATO	P‑Value Burden	P‑Value SKAT	BETA Burden	Burden Set	Chrom : Position	Chrom	Position	burden_FDR	skato_FDR	skat_FDR
19478	RORC	ENSG00000143365	0.0004280542789367	0.0006342221156141	0.0004552367491466	-0.0026864504792599	pLoF	1151801071.0	1	151801071.0	0.12843454116088845	0.061790183952049736	0.07117394440734025
19479	CRLF3	ENSG00000176390	0.0004402087950663	0.0007208157059468	0.0014795345467475	-0.0106054741654735	pLoF	17030784119.0	17	30784119.0	0.1399302130954724	0.06305962986220735	0.14238180577477608
19480	ECE1	ENSG00000117298	0.0004562411076904	0.0001946424146263	0.048447038430141	-0.0167561424525084	pLoF	1021219844.0	1	21219844.0	0.05794357018772774	0.06442789026231463	0.4818768414313865
19481	RGS8	ENSG00000135824	0.0004733860443303	0.009736265089624	0.0003094083569422	-0.0278655450581168	pLoF	1182646663.0	1	182646663.0	0.3989246839523743	0.06614064732669674	0.05674206053249425
19482	WDFY3	ENSG00000163625	0.0004869574726721	0.0003352616406078	0.0226012359746797	0.0122412698880974	pLoF	4084672737.0	4	84672737.0	0.08351426805883769	0.06719177656622846	0.3875329223658934
19483	GPSM1	ENSG00000160360	0.0005034117290444	0.0003031582646167	0.0112207887719959	-0.0080319776212767	pLoF	9136327665.0	9	136327665.0	0.07757682192330165	0.06845548335751832	0.3142604548506314
19484	ARID2	ENSG00000189079	0.0005073157917377	0.0002858914964629	0.0036844766904893	0.0408539020554203	pLoF	12045729751.0	12	45729751.0	0.07485969105289247	0.0688201376565236	0.21075455819475702
19485	ETHE1	ENSG00000105755	0.0005499285968666	0.0130299491293568	0.0003173765728639	-0.011416556686376	pLoF	19043501719.0	19	43501719.0	0.44584207540482185	0.07318990595224345	0.057084181861083
19486	NUFIP2	ENSG00000108256	0.0005575554890498	0.0216786103374269	0.0002463476930512	0.0349992881824709	pLoF	17029251960.0	17	29251960.0	0.5110068080937676	0.07368239757520326	0.04873557932425264
19487	MET	ENSG00000105976	0.000571264949555	0.375080489391953	0.0002206183438315	-0.0042045784871796	pLoF	7116698956.0	7	116698956.0	0.891462425344241	0.07461833611391609	0.04593052290851833
19488	TAGLN2	ENSG00000158710	0.0005759108226207	0.0213273621965221	0.000392115053257	0.0105851971992227	pLoF	1159918675.0	1	159918675.0	0.5100537423864081	0.07470518797483305	0.06589522732301292
19489	RASA1	ENSG00000145715	0.0005883865999568	0.0002267330634809	0.146860888098053	-0.0251439327210864	pLoF	5087268330.0	5	87268330.0	0.06287877475263166	0.0757995432900869	0.6177735996511619
19490	OR52L1	ENSG00000183313	0.0005919106114123	0.0004280616236423	0.004583349938809	0.0083419297633187	pLoF	11005985860.0	11	5985860.0	0.10041077177579401	0.0760794330837403	0.23163256198873605
19491	TOPORS	ENSG00000197579	0.0006054148727755	0.0018044536912535	0.0008388663802311	-0.0111703683332724	pLoF	9032541316.0	9	32541316.0	0.21196630746489858	0.07746145702873256	0.10268969210463152
19492	TM4SF1	ENSG00000169908	0.0006227975335211	0.0383077971780834	0.000291882704574	-0.0076994210551327	pLoF	3149369763.0	3	149369763.0	0.5860425954484524	0.07914589784342523	0.055141344360411
19493	TUFM	ENSG00000178952	0.0006243097790672	0.0002955121819675	0.044036751172302	0.0163960225126333	pLoF	16028842870.0	16	28842870.0	0.07631398765240527	0.07915938655888774	0.46941651743272467
19494	EPHX2	ENSG00000120915	0.0006324828223779	0.0101920406489331	0.0003604293661056	0.0045216664444399	pLoF	8027491121.0	8	27491121.0	0.40607311564967213	0.07940254135799646	0.06272774876474353
19495	YIPF3	ENSG00000137207	0.0006469226637161	0.267561518189127	0.000302271018753	-0.0086241702111966	pLoF	6043507153.0	6	43507153.0	0.8472781409322355	0.08020078568856771	0.05674206053249425
19496	EZH2	ENSG00000106462	0.0006705334632013	0.956408029972022	0.0002790953940723	0.0001849270667704	pLoF	7148807599.0	7	148807599.0	0.9952523568112377	0.08278294381106048	0.05372161136978905
19497	ARHGAP15	ENSG00000075884	0.0006960375501218	0.0025509335199169	0.0006758460540265	0.0080575882424611	pLoF	2143155406.0	2	143155406.0	0.23961522363142043	0.08390755023384791	0.08848396582216249
19498	MGMT	ENSG00000170430	0.0007140945842667	0.0003735326599656	0.0188161748917508	0.0170216925641502	pLoF	10129467152.0	10	129467152.0	0.09142942677427558	0.084419396062419	0.36755523868178164
19499	NR5A1	ENSG00000136931	0.0007157686016852	0.308875137293522	0.000414545402519	-0.0267854713302268	pLoF	9124482670.0	9	124482670.0	0.8651457635149612	0.084419396062419	0.06785582308736884
19500	DRG1	ENSG00000185721	0.0007164261316887	0.0003997828053146	0.0403164528616595	-0.0237515657445862	pLoF	22031399578.0	22	31399578.0	0.09701108875343119	0.084419396062419	0.45584001993991735
19501	SPTA1	ENSG00000163554	0.0007535330812064	0.0023770985137319	0.0024352783943373	0.0061852529997208	pLoF	1158606406.0	1	158606406.0	0.22954290742292416	0.08710811472828892	0.17992529554262332
19502	AGAP4	ENSG00000188234	0.0007855586917918	0.110908671307503	0.000562720645463	0.0035452323445247	pLoF	10045825858.0	10	45825858.0	0.7299199153681861	0.08988739364187594	0.07979718936430859
19503	DAW1	ENSG00000123977	0.0008249580254994	0.0008337169248607	0.0024254099148266	-0.0097803134313088	pLoF	2227870298.0	2	227870298.0	0.15189566899314833	0.0926999240749296	0.17992529554262332
19504	CFAP73	ENSG00000186710	0.0008305232041877	0.0667326969675309	0.0006696745028287	-0.0038194292214512	pLoF	12113149862.0	12	113149862.0	0.6501585489479543	0.09291504186644269	0.08799051014536445
19505	AHCYL2	ENSG00000158467	0.0008377418305671	0.000702104808848	0.0048410508630174	0.0177251339544721	pLoF	7129224933.0	7	129224933.0	0.13724442508234674	0.09292542456260812	0.23697982120794436
19506	ERN1	ENSG00000178607	0.0008438351311857	0.0015787327242826	0.0026796572110641	0.0112042009271174	pLoF	17064043970.0	17	64043970.0	0.2014539057409162	0.09314781643208109	0.1844824660669118
19507	HNRNPL	ENSG00000104824	0.0008515652438741	0.0054725641909332	0.0006425637813247	0.0392069221484993	pLoF	19038831391.0	19	38831391.0	0.3215959773037227	0.09343902200865908	0.0856519426136887
19508	TMEM267	ENSG00000151881	0.0008680644638983	0.889990398377452	0.0004355738150818	-0.0005563758275776	pLoF	5043446195.0	5	43446195.0	0.9903253366847995	0.09429296636784718	0.06914577895760354
19509	THOP1	ENSG00000172009	0.000880303581667	0.0004037532308232	0.170758560625522	-0.0137796639331365	pLoF	19002785540.0	19	2785540.0	0.09713716083612689	0.09457719606318148	0.6389597865429949
19510	NPAS2	ENSG00000170485	0.0009000485422629	0.0993244612984978	0.0005112807349507	0.0120670721200666	pLoF	2100820967.0	2	100820967.0	0.7123145474804496	0.09583620317975812	0.07515292829117379
19511	PRC1	ENSG00000198901	0.0009144967098407	0.0006418752995421	0.24784073024201	0.0076671879204241	pLoF	15090961043.0	15	90961043.0	0.12888179643935183	0.09647470197428058	0.6929932207728021
19512	AL441992.2	ENSG00000286112	0.0009264088763287	0.0022887507240849	0.0016582857676388	-0.0084713424609739	pLoF	9128818532.0	9	128818532.0	0.22724832365750902	0.0971211182694168	0.15131474985241272
19513	FCRL4	ENSG00000163518	0.0009432548421328	0.481029610473854	0.0005847083696521	-0.0012826464856972	pLoF	1157575475.0	1	157575475.0	0.9250340961338953	0.0977945080065382	0.08147853239184226
19514	SPDYE1	ENSG00000136206	0.0009489889994165	0.0005152996501716	0.0489978957471233	-0.005314633294128	pLoF	7044000891.0	7	44000891.0	0.11072452063248307	0.09792093510695397	0.48327766974992836
19515	POU4F3	ENSG00000091010	0.0009495989416369	0.0762323516404388	0.0006818224321352	0.0135135567529488	pLoF	5146338985.0	5	146338985.0	0.6718600653803894	0.09792093510695397	0.0885829040294822
19516	CUL5	ENSG00000166266	0.000972166902312	0.0004235082095795	0.106596610461004	-0.0365150471586318	pLoF	11108009255.0	11	108009255.0	0.09975833336693352	0.09923083915325746	0.5784720820438733
19517	EGF	ENSG00000138798	0.0009992653956676	0.0004977126418397	0.307846520456333	-0.00852628829715	pLoF	4109913233.0	4	109913233.0	0.10988128861823368	0.10049822202305932	0.7277201725564229
19518	DEFB131A	ENSG00000186146	0.001002956235752	0.0014345923177271	0.0008722759679244	0.0170115227360192	pLoF	4009444442.0	4	9444442.0	0.1929542419599174	0.10049822202305932	0.10583301759965505
19519	H1-3	ENSG00000124575	0.0010195698195875	0.0008907144701386	0.0044229672717139	0.0126105030734389	pLoF	6026234179.0	6	26234179.0	0.1591890556361675	0.10133340122710162	0.22729830308583276
19520	NUP98	ENSG00000110713	0.0010454623273759	0.0004772243912738	0.0392994160364496	0.0376641912228063	pLoF	11003670021.0	11	3670021.0	0.10619091523929296	0.10235894372918443	0.4516629332708976
19521	CCM2	ENSG00000136280	0.0010531132315451	0.0279022606945456	0.0005345348841054	-0.0134992388888662	pLoF	7045027634.0	7	45027634.0	0.5418095352548232	0.10292902013245572	0.07716079582174795
19522	AC022414.1	ENSG00000284762	0.0010605160926101	0.847751117272949	0.0004849248846559	-0.001101946502847	pLoF	5077180365.0	5	77180365.0	0.9860765549085474	0.10343074127715753	0.07318985584845362
19523	FARS2	ENSG00000145982	0.0010764827685464	0.000915281590859	0.0040104977873115	-0.0070506505606029	pLoF	6005260527.0	6	5260527.0	0.1600236264614569	0.10466796273032242	0.22007851817234136
19524	MGST2	ENSG00000085871	0.0010909124781661	0.0008786382765961	0.0024711750196246	-0.0149761047721735	pLoF	4139665942.0	4	139665942.0	0.15755202002206573	0.10552422643181603	0.17992529554262332
19525	ITGA7	ENSG00000135424	0.0011247336606363	0.524733459342445	0.000549228916322	0.0010377257895761	pLoF	12055681598.0	12	55681598.0	0.9365338610677347	0.10752925795097219	0.07847700584309551
19526	FBXO47	ENSG00000204952	0.0011527000238663	0.0006694397869871	0.0132947493442573	0.0147750688458294	pLoF	17038937180.0	17	38937180.0	0.13212659102113095	0.10902931025531823	0.3301519646376944
19527	GCM2	ENSG00000124827	0.0011658445032116	0.377907866867146	0.0007637987275217	-0.0049524739047668	pLoF	6010873956.0	6	10873956.0	0.8920762944930277	0.10975509698545728	0.09619592161809652
19528	THAP5	ENSG00000177683	0.0011981607731396	0.0006283381603759	0.0057650336126435	0.0072810549683897	pLoF	7108564141.0	7	108564141.0	0.12835643301999056	0.11204793529142867	0.2551525922098987
19529	SCAMP2	ENSG00000140497	0.001204438948699	0.0006315564230161	0.0704520659377318	0.015050046512796	pLoF	15074838731.0	15	74838731.0	0.12835643301999056	0.11237110495867193	0.5224852350583047
19530	RIN3	ENSG00000100599	0.0012143684016967	0.0007634793777087	0.0312611057247104	0.005975764189223	pLoF	14092513857.0	14	92513857.0	0.1432719950895556	0.11244292419460382	0.42508084494512005
19531	CALML4	ENSG00000129007	0.0012373545858214	0.0011708647146919	0.0120219671780809	0.0026036758483914	pLoF	15068193972.0	15	68193972.0	0.17863460933065012	0.11419565757047108	0.3190968561385501
19532	ATAD2B	ENSG00000119778	0.0012481293190881	0.0028201921979378	0.0024518447266184	0.0255904916718071	pLoF	2023751996.0	2	23751996.0	0.2512157597583929	0.11465862507383853	0.17992529554262332
19533	C21orf58	ENSG00000160298	0.0012505177148931	0.0008110839297122	0.008210227456632	-0.0095028996336509	pLoF	21046296130.0	21	46296130.0	0.14971013767543515	0.11465862507383853	0.28870154598751513
19534	EEF1AKMT3	ENSG00000123427	0.0012706098887395	0.0012284431795854	0.0028328175434814	-0.0112248842899489	pLoF	12057768878.0	12	57768878.0	0.18427860576840396	0.11589969524910368	0.18917198676932936
19535	C2	ENSG00000166278	0.0012819418253819	0.0022632643673563	0.0012174336138828	-0.0019167821225048	pLoF	6031927426.0	6	31927426.0	0.22535611503307557	0.116590434480654	0.12734954008981555
19536	CDON	ENSG00000064309	0.0012964605886133	0.0640415623442705	0.0008691468722721	0.0033543693762671	pLoF	11125950802.0	11	125950802.0	0.6466754760315745	0.11734218932019766	0.10568112628143071
19537	KYAT1	ENSG00000171097	0.0013092189828992	0.0033153549929754	0.0020356482310763	-0.0082027720228035	pLoF	9128828649.0	9	128828649.0	0.26587541316173235	0.11758264973668393	0.16754515857441882
19538	ARPC3	ENSG00000111229	0.0013175587179786	0.0006432986624413	0.0793539093096077	-0.0340674942265431	pLoF	12110429827.0	12	110429827.0	0.12888179643935183	0.11773746531117658	0.5403225728595773
19539	RMC1	ENSG00000141452	0.0013249593085086	0.0007488985161748	0.253918799157882	0.0120102275427405	pLoF	18023503562.0	18	23503562.0	0.14137933861617114	0.11821114768796935	0.6957026810132408
19540	PDE8B	ENSG00000113231	0.0013691861717374	0.904844045611743	0.0006255540251718	-0.0006231817159983	pLoF	5077210684.0	5	77210684.0	0.99062502315734	0.12119665709166731	0.08445279365730654
19541	SECISBP2	ENSG00000187742	0.001380226016927	0.0006231959932252	0.0564718628868977	0.0069658576144201	pLoF	9089315106.0	9	89315106.0	0.1280440322284638	0.12178629179565625	0.4990075209208331
19542	SPATA31A7	ENSG00000276040	0.0013850505328529	0.0009647976020714	0.0308106590540828	-0.0057572730543866	pLoF	9061191357.0	9	61191357.0	0.16584828563680468	0.12183467163753078	0.42364310847292086
19543	BCKDK	ENSG00000103507	0.0014173715559959	0.0046133221258705	0.0020792640002986	-0.0106898607633434	pLoF	16031109138.0	16	31109138.0	0.3048312156339572	0.12371126587271501	0.16885283981653557
19544	IP6K3	ENSG00000161896	0.0014244171535139	0.0020243778256656	0.0013344032217639	0.0038416066142913	pLoF	6033722683.0	6	33722683.0	0.2173260206217034	0.12385822690293818	0.13384443431739831
19545	CYTL1	ENSG00000170891	0.0014256555594988	0.0012873182013828	0.0024669374840496	0.0074291598193472	pLoF	4005015102.0	4	5015102.0	0.18583763653350813	0.12385822690293818	0.17992529554262332
19546	TUSC1	ENSG00000198680	0.0014322939705844	0.0011601607248565	0.0047366930601916	0.0110507416495619	pLoF	9025677509.0	9	25677509.0	0.1774825226283869	0.12424322598149456	0.23516991870779602
19547	NEB	ENSG00000183091	0.0014942081592997	0.0007709033807787	0.290483295971393	-0.00275148739783	pLoF	2151485676.0	2	151485676.0	0.1439309195347774	0.12722995687658442	0.7183135339589439
19548	CSTF2T	ENSG00000177613	0.0015376510234842	0.0014715353812375	0.0069754467561271	-0.0161651909154261	pLoF	10051697625.0	10	51697625.0	0.19492477025300597	0.12921481799789689	0.27195064129479735
19549	SEPTIN6	ENSG00000125354	0.0015444631985874	0.0010649809242995	0.0464047084006038	-0.0305637243305774	pLoF	23119616653.0	X	119616653.0	0.1704370443342941	0.12958069253483587	0.4760097913484738
19550	DEDD	ENSG00000158796	0.0015670432297471	0.111382317878769	0.0007151810375347	0.0164849374342626	pLoF	1161117890.0	1	161117890.0	0.7300953005103289	0.1300773542717284	0.09171422977241687
19551	SUGP1	ENSG00000105705	0.0015743479538848	0.0022393658108099	0.005088451650105	0.0142705969221257	pLoF	19019271034.0	19	19271034.0	0.22535611503307557	0.13033980405860673	0.2420013689607362
19552	TRIM15	ENSG00000204610	0.0016079017354155	0.0166497710452459	0.0014853404747969	-0.0031451639866474	pLoF	6030158547.0	6	30158547.0	0.47449525086119154	0.13221085460353366	0.14269660871952405
19553	LRIG2	ENSG00000198799	0.0016247997724127	0.0159753621518881	0.0012215349245697	0.0044108337970062	pLoF	1113073357.0	1	113073357.0	0.4691529457158408	0.13275958314588937	0.12734954008981555
19554	DOCK8	ENSG00000107099	0.0016325886633722	0.0006997833040454	0.129196390266744	0.0073246081088686	pLoF	9000214865.0	9	214865.0	0.13724442508234674	0.13320267243748513	0.6009459351099911
19555	TCIM	ENSG00000176907	0.0016402784627197	0.0030524737829589	0.0015683858471761	0.0069753502992072	pLoF	8040153471.0	8	40153471.0	0.25802570053939516	0.13352445468439203	0.14864548491325405
19556	LAYN	ENSG00000204381	0.0016584167819415	0.0014004417769526	0.0060522919640171	0.0123774616660992	pLoF	11111536727.0	11	111536727.0	0.1921960788663682	0.13433653175965557	0.2606094657293078
19557	FCGR2C	ENSG00000244682	0.001682154295984	0.039946410853179	0.0009285824931558	-0.0050039453111985	pLoF	1161589463.0	1	161589463.0	0.588613087036275	0.13501374475302422	0.10962180685677816
19558	SLC27A2	ENSG00000140284	0.0017227996817396	0.003651609615548	0.001769653268095	-0.0081729369399837	pLoF	15050182264.0	15	50182264.0	0.2755692580784259	0.13698934136002014	0.15763634499041804
19559	LRRC30	ENSG00000206422	0.0017729348575621	0.0013662368350797	0.0055101947983626	-0.0067925468787979	pLoF	18007231039.0	18	7231039.0	0.19050100308962467	0.13998725620781702	0.24936289112815055
19560	WDR81	ENSG00000167716	0.0017833498296435	0.0008305125214493	0.0481913349332508	0.0069726420232602	pLoF	17001724395.0	17	1724395.0	0.15189566899314833	0.14041572777544073	0.4816820106043569
19561	SDSL	ENSG00000139410	0.001800357508347	0.0030267173689978	0.0011891628211081	-0.00153665398845	pLoF	12113427884.0	12	113427884.0	0.2577838240884556	0.14116257193232737	0.12648354612456544
19562	RAP2B	ENSG00000181467	0.0018128956695318	0.0037896064203909	0.0016668106450932	-0.0279189381169319	pLoF	3153162586.0	3	153162586.0	0.28071509559045593	0.14155421290933667	0.15149176563270048
19563	GTF3A	ENSG00000122034	0.00184018432835	0.221307681446813	0.000990794449511	-0.0034246091010994	pLoF	13027424670.0	13	27424670.0	0.8245467353804194	0.14229000064475206	0.11178107239302758
19564	DOCK7	ENSG00000116641	0.0018425388647712	0.00179029737295	0.0184116468198212	-0.0084640601904312	pLoF	1062450130.0	1	62450130.0	0.21196630746489858	0.14229000064475206	0.36579956320528834
19565	ZNF555	ENSG00000186300	0.0018483454582759	0.0009706726221536	0.0111918837535826	0.0318152681482781	pLoF	19002841442.0	19	2841442.0	0.16584828563680468	0.1424019928543421	0.3142604548506314
19566	SRCAP	ENSG00000080603	0.0018671194339232	0.0017698663329965	0.0120733325038564	0.020326785044408	pLoF	16030697611.0	16	30697611.0	0.2112301824009524	0.14281687876572607	0.31910441313126936
19567	MTHFD2L	ENSG00000163738	0.0019110280159597	0.0011584087245308	0.0707129001101225	0.0106960151608809	pLoF	4074158112.0	4	74158112.0	0.1774825226283869	0.14440958954964192	0.5229376833969966
19569	RNF180	ENSG00000164197	0.0019388765096749	0.0009264990759016	0.110263345311483	-0.0084622393111216	pLoF	5064200750.0	5	64200750.0	0.16148333893508476	0.14553724115355712	0.583614309610821
19570	SHROOM4	ENSG00000158352	0.0019508620232412	0.0018913498516868	0.0027606519494718	-0.0011656617541545	pLoF	23050596601.0	X	50596601.0	0.21196630746489858	0.14624191654115823	0.1874689503778143
19571	LMNB1	ENSG00000113368	0.0019791226015401	0.0011479244329298	0.0617027356395322	0.017717490872317	pLoF	5126777379.0	5	126777379.0	0.1774825226283869	0.1473580173054581	0.5103533558837254
19572	RAB5B	ENSG00000111540	0.0020046999386454	0.0012340450534609	0.0282924445583007	0.0284455893625293	pLoF	12055969457.0	12	55969457.0	0.18427860576840396	0.14756397211051048	0.41395982783589236
19573	MED29	ENSG00000063322	0.0020163061173748	0.0031126391493654	0.0018592384969462	-0.010192700874869	pLoF	19039386324.0	19	39386324.0	0.25905259674046055	0.14781016637650268	0.1617586630997991
19574	PTK7	ENSG00000112655	0.0020318058909407	0.0114813968302605	0.0017337188199565	-0.0134866174164456	pLoF	6043071816.0	6	43071816.0	0.4221869349138964	0.1479748722409943	0.15541905797307498
19575	LGALS9C	ENSG00000171916	0.0020470479645291	0.002254607221293	0.0023712317133117	-0.0027740161201023	pLoF	17018476782.0	17	18476782.0	0.22535611503307557	0.14820832770580739	0.17846688738543956
19576	DUSP1	ENSG00000120129	0.0020590760252929	0.0072156654323802	0.0022418423101295	0.0224374599618815	pLoF	5172763104.0	5	172763104.0	0.35817414644681284	0.14826170154584628	0.17514548874949526
19577	CBLB	ENSG00000114423	0.0020594463401043	0.231208812230383	0.0009738906420226	0.0058189333188596	pLoF	3105658883.0	3	105658883.0	0.8295535538068695	0.14826170154584628	0.1109860758581909
19578	NASP	ENSG00000132780	0.0020924225322357	0.324300884607533	0.0009678212892804	-0.005202501635608	pLoF	1045584068.0	1	45584068.0	0.8716639073665851	0.14916221057851253	0.11090508649226209
19579	TMEM104	ENSG00000109066	0.00209315143537	0.0332250780482967	0.0012073195050701	0.0061750494878422	pLoF	17074771583.0	17	74771583.0	0.5663207286283815	0.14916221057851253	0.12734954008981555
19580	LPAR1	ENSG00000198121	0.0021286877457872	0.0022284043096436	0.0028619139780017	0.0344383908650172	pLoF	9110875351.0	9	110875351.0	0.22535611503307557	0.1503622760659749	0.18953964637310838
19581	STXBP2	ENSG00000076944	0.0021721794697828	0.004016221750664	0.0020902904213484	-0.0051121655961595	pLoF	19007632259.0	19	7632259.0	0.28729509008530013	0.15184638155734695	0.169076264153234
19582	ZFP36L2	ENSG00000152518	0.0021877082041585	0.0010965177313656	0.0317574022150596	0.0176001555841425	pLoF	2043224208.0	2	43224208.0	0.17438039187200333	0.15242748610088003	0.42638837884598385
19583	FAAP20	ENSG00000162585	0.0021952528230637	0.0025808448806765	0.0025089332649606	0.0127617892489709	pLoF	1002184536.0	1	2184536.0	0.2410510444348666	0.15276408922128198	0.17998246840848015
19584	CAMKK1	ENSG00000004660	0.0021985687668141	0.22826495963427	0.0012704457937462	-0.0056658903354372	pLoF	17003862147.0	17	3862147.0	0.8281621062110569	0.15280595785843631	0.1298045133403445
19585	RANBP3	ENSG00000031823	0.0022270413114476	0.805838517901447	0.0010928444270195	-0.0015378494952303	pLoF	19005914018.0	19	5914018.0	0.9792109347565586	0.15365892428274963	0.12045841886904005
19586	ZNF417	ENSG00000173480	0.0022462818869301	0.0021992558021587	0.0034969933311725	0.0020999655403676	pLoF	19057908390.0	19	57908390.0	0.22535611503307557	0.1544065096318728	0.20565181150161868
19587	RFLNB	ENSG00000183688	0.0023181836593502	0.177747317125258	0.0016683818798919	0.0145152528220349	pLoF	17000442787.0	17	442787.0	0.7912868473758669	0.15808368654293575	0.15149176563270048
19589	HIC2	ENSG00000169635	0.0023569674658777	0.0012717895163091	0.0050095656994108	0.0694822670334882	pLoF	22021442807.0	22	21442807.0	0.18500758242804496	0.15929195369329754	0.24091955485829172
19590	SIGLEC7	ENSG00000168995	0.0023731183607225	0.0048185623934171	0.0027008860225414	0.0073633578215579	pLoF	19051142254.0	19	51142254.0	0.30898973645314276	0.15961701834360167	0.18524049754469427
19591	GABRR1	ENSG00000146276	0.0024082706003193	0.0011140269380953	0.174214445159298	0.0095118092230673	pLoF	6089178710.0	6	89178710.0	0.17597602637018492	0.16150305283903849	0.6417005115894399
19592	CFAP157	ENSG00000160401	0.0024182048419131	0.0016597000109768	0.0325725312715068	0.0065860689015752	pLoF	9127706926.0	9	127706926.0	0.20351553851334525	0.16156724561760455	0.4291096526607235
19593	RCN2	ENSG00000117906	0.002456049979748	0.0023428265778794	0.0030104425285373	0.0028455922090762	pLoF	15076931750.0	15	76931750.0	0.22885875798579047	0.1634174945072046	0.19215292860438138
19594	TUBGCP2	ENSG00000130640	0.0024596054273733	0.282192354600148	0.0012582122947857	-0.0021853291668212	pLoF	10133273647.0	10	133273647.0	0.8541670566466509	0.1634174945072046	0.12937493014621823
19595	AQP9	ENSG00000103569	0.0025069983998143	0.0014367884986497	0.0178187812387245	0.0145460277094821	pLoF	15058138513.0	15	58138513.0	0.1929542419599174	0.16584781306033566	0.36285069604646836
19596	RSPO4	ENSG00000101282	0.002511027619379	0.0988435963527139	0.0020589796166998	0.005610504147966	pLoF	20000960320.0	20	960320.0	0.7114514688042912	0.16586351720753187	0.16823566833287176
19597	SLC39A9	ENSG00000029364	0.0025288686350629	0.0012675771504506	0.0720302692792898	0.0245763811082872	pLoF	14069394778.0	14	69394778.0	0.18487251512672911	0.16651195034869717	0.5250589301715645
19598	SCAPER	ENSG00000140386	0.0025443376561995	0.0011973321742456	0.0771068949782817	0.0076417453214466	pLoF	15076348608.0	15	76348608.0	0.18168789599327373	0.16700928649277216	0.5362019920073186
19599	SSR3	ENSG00000114850	0.0025573558531648	0.0014804694778944	0.0172364532031957	-0.012595746089323	pLoF	3156543139.0	3	156543139.0	0.19518967259255512	0.16721424212034697	0.36033828319984973
19600	BRI3	ENSG00000164713	0.0025610044361908	0.0018213124882025	0.028685468291881	-0.0154341831429149	pLoF	7098281722.0	7	98281722.0	0.21196630746489858	0.1672585461069994	0.41395982783589236
19601	HES1	ENSG00000114315	0.0025836159395332	0.0013774784965113	0.0694984729915411	-0.0451650251240543	pLoF	3194136364.0	3	194136364.0	0.19100469684260263	0.16795591980127084	0.5216663181825236
19602	GRM2	ENSG00000164082	0.0026555238688922	0.0016418951242618	0.0189483046096585	0.012264116212299	pLoF	3051703630.0	3	51703630.0	0.20351553851334525	0.1708891754550689	0.36814815921440797
19603	PCDH12	ENSG00000113555	0.0026608272843849	0.0013185434698099	0.105203863521082	0.0050038136766471	pLoF	5141938581.0	5	141938581.0	0.18650764251228125	0.1708891754550689	0.5767517349817729
19604	GSG1L	ENSG00000169181	0.0026719166798276	0.0014768511870031	0.0113950246214466	0.0259168015478025	pLoF	16027791327.0	16	27791327.0	0.195169697827966	0.1708891754550689	0.31524681701140084
19605	PDCD2	ENSG00000071994	0.0026754146690253	0.0018509977166032	0.0398440041848035	0.0063456064334348	pLoF	6170571368.0	6	170571368.0	0.21196630746489858	0.1708891754550689	0.4542523093543708
19606	FBXO24	ENSG00000106336	0.0026964619795517	0.001392920780404	0.0323274830833788	-0.0076861497470689	pLoF	7100585773.0	7	100585773.0	0.19172924492519314	0.17172253400771725	0.4281205163831984
19607	FOXP1	ENSG00000114861	0.0027049309346716	0.0023090395738083	0.0473091059627598	-0.0144732181735762	pLoF	3070959160.0	3	70959160.0	0.22725874280889136	0.1717810372380761	0.4783812525491339
19608	CCDC117	ENSG00000159873	0.0027206287243846	0.0033798964798847	0.0033399242883022	0.0273679167265519	pLoF	22028772761.0	22	28772761.0	0.26637739807959776	0.1718677593879037	0.20209634479855898
19609	CD5L	ENSG00000073754	0.0027292711315485	0.002589314734988	0.0049428832209519	-0.0022669857559903	pLoF	1157830867.0	1	157830867.0	0.2410510444348666	0.1718677593879037	0.2390631414861934
19610	AC003002.3	ENSG00000269533	0.0027384777027651	0.0037285649563267	0.0023847762762814	0.02708247807311	pLoF	19057389980.0	19	57389980.0	0.27950335731867404	0.17195921154471724	0.17880027048687852
19611	CYFIP2	ENSG00000055163	0.002749904437082	0.0013670782679043	0.0793208852340164	-0.0180292936581442	pLoF	5157285301.0	5	157285301.0	0.19050100308962467	0.17212061782659463	0.5403225728595773
19612	HAS1	ENSG00000105509	0.0027546881123641	0.0095488735726573	0.0022988418972772	0.003461780781191	pLoF	19051713332.0	19	51713332.0	0.39673279374161474	0.17212061782659463	0.17631866797140944
19613	VPS13C	ENSG00000129003	0.0027645977190152	0.017535050223322	0.0015818361833355	-0.001871526670103	pLoF	15061854399.0	15	61854399.0	0.4818058027432415	0.17235720685204728	0.14939954284530463
19614	NPHP4	ENSG00000131697	0.002830373255944	0.0029524044568483	0.0074930386908025	0.0039158210650067	pLoF	1005863182.0	1	5863182.0	0.25650165455257384	0.17446535049404846	0.28282898634388803
19615	CD274	ENSG00000120217	0.0028316401668284	0.42781102557924	0.0013454236771696	-0.0120646737889646	pLoF	9005456083.0	9	5456083.0	0.9101280191597835	0.17446535049404846	0.13405896770551676
19616	TC2N	ENSG00000165929	0.0028396718398821	0.0053085250699767	0.0025127008118616	0.0042330082911521	pLoF	14091783088.0	14	91783088.0	0.31691838373751674	0.17446535049404846	0.17998246840848015
19617	ESYT2	ENSG00000117868	0.0028410161230887	0.613695094228448	0.0015125224110542	0.0016171996701241	pLoF	7158734113.0	7	158734113.0	0.9533797736715307	0.17446535049404846	0.14447130447764409
